X,Y,OBJECTID,VENUEID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE
-10422081.09,3528401.737,679,1189,DELTA DOWNS,2717 DELTA DOWNS DRIVE,VINTON,LA,70668,NOT AVAILABLE,(800) 589-7441,SINGLE USE,OPEN,-999,CALCASIEU,22019,USA,30.19315017,-93.62314738,711212,RACETRACKS,https://www.deltadowns.com/
-9200110.636,3255463.269,680,1190,TAMPA BAY DOWNS,11225 RACE TRACK ROAD,TAMPA,FL,33626,NOT AVAILABLE,(813) 855-4401,SINGLE USE,OPEN,-999,HILLSBOROUGH,12057,USA,28.05146,-82.646,711212,RACETRACKS,http://www.tampabaydowns.com
-11862093.62,3738009.505,681,1191,SUNLAND PARK,1200 FUTURITY DRIVE,SUNLAND PARK,NM,88063,NOT AVAILABLE,(575) 874-5200,SINGLE USE,OPEN,-999,DOÑA ANA,35013,USA,31.80705,-106.559,711212,RACETRACKS,http://www.sunland-park.com/
-9421499.5,4725181.882,682,1192,TURFWAY PARK,7500 TURFWAY ROAD,FLORENCE,KY,41042,NOT AVAILABLE,(859) 371-0200,SINGLE USE,OPEN,-999,BOONE,21015,USA,39.024502,-84.63477,711212,RACETRACKS,http://www.turfway.com/home
-13140564.58,4003150.642,683,1193,LOS ALAMITOS,KATELLA AVENUE,CYPRESS,CA,90720,NOT AVAILABLE,(714) 820-2800,SINGLE USE,OPEN,-999,ORANGE,6059,USA,33.80875,-118.0437,711212,RACETRACKS,http://www.losalamitos.com/
-8234884.973,4965633.435,684,1194,BARCLAYS CENTER,620 ATLANTIC AVENUE,BROOKLYN,NY,11217,NOT AVAILABLE,(917) 618-6100,MULTIUSE,OPEN,17732,KINGS,36047,USA,40.68257325,-73.97523034,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.barclayscenter.com/
-10024391.66,3507419.497,685,1195,LAKEFRONT ARENA,6801 FRANKLIN AVENUE,NEW ORLEANS,LA,70122,NOT AVAILABLE,(504) 280-7171,SINGLE USE,OPEN,8933,ORLEANS,22071,USA,30.03009994,-90.05064245,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://arena.uno.edu/default.aspx
-11099579.51,3825216.057,686,1196,MOODY COLISEUM (ACU),1600 CAMPUS COURT,ABILENE,TX,79601,NOT AVAILABLE,(325) 674-2000,SINGLE USE,OPEN,4600,TAYLOR,48441,USA,32.47038855,-99.70921921,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://acusports.com/sports/2009/6/29/moody_coliseum.aspx
-12482136.76,3963227.647,687,1197,GCU ARENA,3300 WEST CAMELBACK ROAD,PHOENIX,AZ,85017,NOT AVAILABLE,(602) 639-8979,SINGLE USE,OPEN,7000,MARICOPA,4013,USA,33.51024271,-112.1289423,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gcuarena.com/
-10961555.77,3435357.614,688,1198,MCDERMOTT CENTER,4300 BROADWAY,SAN ANTONIO,TX,78209,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,2000,BEXAR,48029,USA,29.46807621,-98.46933087,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://uiwcardinals.com/sports/2009/7/2/GEN_0702095708.aspx?tab=facilities
-7939767.916,5259681.529,689,1199,COSTELLO ATHLETIC CENTER,VFW HIGHWAY,LOWELL,MA,1854,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,2000,MIDDLESEX,25017,USA,42.65549969,-71.32414872,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://goriverhawks.com/sports/2014/7/18/general_0718141622.aspx?id=178
-10688120.61,5047238.603,690,1200,BAXTER ARENA,2425 SOUTH 67TH STREET,OMAHA,NE,68106,NOT AVAILABLE,(402) 554-6200,SINGLE USE,OPEN,7898,DOUGLAS,31055,USA,41.236165,-96.013021,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://omavs.com/index.aspx?path=baxterarena
-9401943.688,4726246.976,691,1201,BB&T ARENA,500 NUNN DRIVE,HIGHLAND HEIGHTS,KY,41099,NOT AVAILABLE,(859) 442-2652,SINGLE USE,OPEN,9400,CAMPBELL,21037,USA,39.03193469,-84.45909715,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.thebbtarena.com/
-10614542.77,3471753.094,692,1202,BBVA COMPASS STADIUM,2200 TEXAS AVENUE,HOUSTON,TX,77003,NOT AVAILABLE,(713) 547-3000,SINGLE USE,OPEN,22039,HARRIS,48201,USA,29.752325,-95.35206,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.bbvacompassstadium.com/
-10810867.71,3705453.333,693,176,MCLANE STADIUM,SOUTH MARTIN LUTHER KING JR BLVD,WACO,TX,76704,NOT AVAILABLE,(254) 710-1000,SINGLE USE,OPEN,45140,MCLENNAN,48309,USA,31.558178,-97.115677,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.mclanestadium.com/
-10031667.23,3496430.676,694,1203,YULMAN STADIUM,BEN WEINER DRIVE,NEW ORLEANS,LA,70118,NOT AVAILABLE,(504) 221-2131,SINGLE USE,OPEN,30000,ORLEANS,22071,USA,29.9446,-90.116,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://tulanegreenwave.com/facilities/?id=30
-10614224.39,3467865.354,695,403,TDECU STADIUM,3874 HOLMAN STREET,HOUSTON,TX,77004,NOT AVAILABLE,(713) 743-9444,SINGLE USE,OPEN,40000,HARRIS,48201,USA,29.722,-95.3492,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://uhcougars.com/sports/2018/6/12/TDECU-Stadium-Info-html.aspx
-13610395.65,4628808.535,696,1204,SILVERADO RESORT AND SPA,1600 ATLAS PEAK ROAD,NAPA,CA,94558,NOT AVAILABLE,(707) 257-0200,SINGLE USE,OPEN,-999,NAPA,6055,USA,38.34873746,-122.2642643,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.silveradoresort.com/
-10029735.06,3815525.775,697,1205,COUNTRY CLUB OF JACKSON,345 SAINT ANDREWS DRIVE,JACKSON,MS,39211,NOT AVAILABLE,(601) 956-1411,SINGLE USE,OPEN,-999,HINDS,28049,USA,32.39691784,-90.09864301,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.ccjackson.com/
-13635938.52,4540608.026,698,1206,TOURNAMENT PLAYERS CLUB HARDING PARK,99 HARDING ROAD,SAN FRANCISCO,CA,94132,NOT AVAILABLE,(415) 664-4690,SINGLE USE,OPEN,-999,SAN FRANCISCO,6075,USA,37.72470145,-122.4937198,713910,GOLF COURSES AND COUNTRY CLUBS,https://tpc.com/hardingpark/
-13644506.72,5974847.606,699,1207,CHAMBERS BAY,6320 GRANDVIEW DRIVE WEST,UNIVERSITY PLACE,WA,98467,NOT AVAILABLE,(253) 460-4653,SINGLE USE,OPEN,-999,PIERCE,53053,USA,47.20040969,-122.5706893,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.chambersbaygolf.com/
-9509453.373,3852703.321,700,1208,ROBERT TRENT JONES GOLF TRAIL,3000 ROBERT TRENT JONES TRAIL,OPELIKA,AL,36801,NOT AVAILABLE,(334) 749-9042,SINGLE USE,OPEN,-999,LEE,1081,USA,32.67846798,-85.42487309,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.rtjgolf.com/
-8873693.847,5381136.42,701,1209,GLEN ABBEY GOLF COURSE,1333 DORVAL DRIVE,OAKVILLE,ON,L6M 3Z4,NOT AVAILABLE,(905) 844-1800,SINGLE USE,OPEN,-999,HALTON,3524001,CAN,43.45272084,-79.71374809,713910,GOLF COURSES AND COUNTRY CLUBS,https://glenabbey.clublink.ca/
-8642804.147,4689617.59,702,1210,ROBERT TRENT JONES GOLF COURSE,1 TURTLE POINT DRIVE,GAINESVILLE,VA,20155,NOT AVAILABLE,(703) 754-4050,SINGLE USE,OPEN,-999,PRINCE WILLIAM,51153,USA,38.77587039,-77.63963063,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.rtjgc.com/
-9766631.627,5442400.446,703,1211,WHISTLING STRAITS,N8501 COUNTY ROAD LS,KOHLER,WI,53083,NOT AVAILABLE,(800) 618-5535,SINGLE USE,OPEN,-999,SHEBOYGAN,55117,USA,43.85091888,-87.73514465,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.americanclubresort.com/golf/whistling-straits
-8281066.375,4952704.117,704,1212,PLAINFIELD COUNTRY CLUB,1591 WOODLAND AVENUE,PLAINFIELD,NJ,8820,NOT AVAILABLE,(908) 757-1800,SINGLE USE,OPEN,-999,MIDDLESEX,34023,USA,40.59443774,-74.39008493,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.plainfieldcc.com/
-9784114.92,5195754.99,705,1213,CONWAY FARMS,425 CONWAY FARMS DRIVE,CHICAGO,IL,60045,NOT AVAILABLE,(847) 234-6979,SINGLE USE,OPEN,-999,LAKE,17097,USA,42.23173041,-87.89219974,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.conwayfarmsgolfclub.org/
-13577638.29,4495429.65,706,78,LEVI'S STADIUM,4900 MARIE P. DEBARTOLO WAY,SANTA CLARA,CA,95054,NOT AVAILABLE,(415) 464-9377,SINGLE USE,OPEN,68500,SANTA CLARA,6085,USA,37.403,-121.97,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.levisstadium.com/
-10041219.89,3488736.413,707,1214,NOLA MOTORSPORTS PARK,11075 NICOLLE BLVD,AVONDALE,LA,70094,NOT AVAILABLE,(504) 302-4875,SINGLE USE,OPEN,-999,JEFFERSON,22051,USA,29.88469,-90.201813,711212,RACETRACKS,https://nolamotor.com/
-9075596.938,3309328.672,708,1215,ISLEWORTH GOLF & COUNTRY CLUB,6100 PAYNE STEWART DRIVE,WINDERMERE,FL,34786,NOT AVAILABLE,(407) 909-2000,SINGLE USE,OPEN,-999,ORANGE,12095,USA,28.47764668,-81.52747442,713910,GOLF COURSES AND COUNTRY CLUBS,https://isleworth.com/
-9102016.748,3029805.187,709,1216,TIBURON GOLF CLUB,2620 TIBURON DRIVE,NAPLES,FL,34109,NOT AVAILABLE,(239) 593-2200,SINGLE USE,OPEN,-999,COLLIER,12021,USA,26.24780517,-81.76480761,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.tiburonnaples.com/
-7940382.202,5120375.551,710,1217,RHODE ISLAND COUNTRY CLUB,150 NAYATT ROAD,BARRINGTON,RI,2806,NOT AVAILABLE,(401) 245-5700,SINGLE USE,OPEN,-999,BRISTOL,44001,USA,41.72836006,-71.32966694,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.ricc.org/Club/Scripts/Home/home.asp
-10406162.33,5588485.507,711,1218,CANTERBURY PARK,1100 CANTERBURY ROAD,SHAKOPEE,MN,55379,NOT AVAILABLE,(952) 445-7223,SINGLE USE,OPEN,-999,SCOTT,27139,USA,44.78976958,-93.4801467,711212,RACETRACKS,http://www.canterburypark.com/
-8609647.164,5307291.069,712,1219,FINGER LAKES,5857 STATE ROUTE 96,FARMINGTON,NY,14425,NOT AVAILABLE,(585) 924-3232,SINGLE USE,OPEN,-999,ONTARIO,36069,USA,42.96924024,-77.34177638,711212,RACETRACKS,https://www.fingerlakesgaming.com/
-9636330.446,4389476.109,713,1220,KENTUCKY DOWNS,5629 NASHVILLE ROAD,FRANKLIN,KY,42134,NOT AVAILABLE,(270) 586-7778,SINGLE USE,OPEN,-999,SIMPSON,21213,USA,36.64310366,-86.56462923,711212,RACETRACKS,http://www.kentuckydowns.com/racing
-7903391.999,5220225.897,714,1221,SUFFOLK DOWNS,525 WILLIAM F MCCLELLAN HIGHWAY,BOSTON,MA,2128,NOT AVAILABLE,(617) 567-3900,OTHER,CLOSED,-999,SUFFOLK,25025,USA,42.39428675,-70.99737829,711212,RACETRACKS,http://suffolkdowns.com/
-9553621.393,4806549.028,715,1222,INDIANA GRAND RACE COURSE,4300 NORTH MICHIGAN ROAD,SHELBYVILLE,IN,46176,NOT AVAILABLE,(877) 386-4463,SINGLE USE,OPEN,-999,SHELBY,18145,USA,39.59006352,-85.82164116,711212,RACETRACKS,https://indianagrand.com/
-8936568.893,2979963.17,716,37,HIALEAH PARK RACE TRACK,2200 EAST 4TH AVENUE,HIALEAH,FL,33010,NOT AVAILABLE,(305) 885-8000,SINGLE USE,OPEN,-999,MIAMI-DADE,12086,USA,25.84554175,-80.27856424,711212,RACETRACKS,http://hialeahparkcasino.com
-10022712.69,4673521.517,717,36,FAIRMOUNT PARK RACETRACK,9301 COLLINSVILLE ROAD,COLLINSVILLE,IL,62234,NOT AVAILABLE,(618) 345-4300,SINGLE USE,OPEN,-999,MADISON,17119,USA,38.663056,-90.03556,711212,RACETRACKS,http://www.fairmountpark.com/
-8796188.879,4001027.046,718,1223,BROOKS STADIUM,540 UNIVERSITY BLVD.,CONWAY,SC,29526,NOT AVAILABLE,(843) 349-2820,SINGLE USE,OPEN,15000,HORRY,45051,USA,33.79289781,-79.01750912,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://goccusports.com/sports/2018/5/24/facilities-brooks-stadium-html.aspx
-10381366.84,5617355.761,719,1224,U.S. BANK STADIUM,900 S 5TH ST.,MINNEAPOLIS,MN,55415,NOT AVAILABLE,(952) 918-8599,SINGLE USE,OPEN,66200,HENNEPIN,27053,USA,44.973533,-93.257405,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.usbankstadium.com/
-8214768.261,4971742.716,720,1225,CARNESECCA ARENA,8000 UTOPIA PKWY,JAMAICA,NY,11439,NOT AVAILABLE,(718) 527-2020,SINGLE USE,OPEN,5602,QUEENS,36081,USA,40.72417801,-73.79451884,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://redstormsports.com/sports/2018/6/12/facilities-carnesecca-arena-html.aspx
-10886751.2,3547682.908,722,1227,AUSTIN COUNTRY CLUB,4408 LONG CHAMP DR,AUSTIN,TX,78746,NOT AVAILABLE,(512) 328-0090,SINGLE USE,OPEN,-999,TRAVIS,48453,USA,30.342744,-97.79735,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.austincountryclub.com/club/scripts/section/section.asp?NS=HOMEPAGE
-8886289.526,4942688.481,723,1228,OAKMONT COUNTRY CLUB,1233 HULTON RD,OAKMONT,PA,15139,NOT AVAILABLE,(412) 828-8000,SINGLE USE,OPEN,-999,ALLEGHENY,42003,USA,40.526084,-79.826897,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.oakmont-countryclub.org/
-8274145.65,4968911.881,724,1229,BALTUSROL GOLF CLUB,201 SHUNPIKE RD,SPRINGFIELD,NJ,7081,NOT AVAILABLE,(973) 376-1900,SINGLE USE,OPEN,-999,UNION,34039,USA,40.704903,-74.327915,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.baltusrol.org/
-8176987.639,4974409.07,725,1230,BETHPAGE BLACK COURSE,99 QUAKER MEETING HOUSE RD,FARMINGDALE,NY,11735,NOT AVAILABLE,(516) 249-0700,SINGLE USE,OPEN,-999,NASSAU,36059,USA,40.74232798,-73.45512974,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.parks.ny.gov/golf/11/details.aspx
-9595083.321,4858368.327,726,1231,CROOKED STICK GOLF COURSE,1964 BURNING TREE LN,CARMEL,IN,46032,NOT AVAILABLE,(317) 844-9938,SINGLE USE,OPEN,-999,HAMILTON,18057,USA,39.94786,-86.1941,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.crookedstick.org/
-10418467.46,5595350.975,727,1232,HAZELTINE NATIONAL GOLF CLUB,1900 HAZELTINE BLVD,CHASKA,MN,55318,NOT AVAILABLE,(952) 556-5400,SINGLE USE,OPEN,-999,CARVER,27019,USA,44.83352249,-93.59068556,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.hazeltinenational.com/
-8780215.298,5293877.706,728,1233,COCA-COLA FIELD,1 JAMES D GRIFFIN PLAZA,BUFFALO,NY,14203,NOT AVAILABLE,(716) 846-2000,SINGLE USE,OPEN,18025,ERIE,36029,USA,42.881009,-78.874016,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?sid=t422&ymd=20100224&content_id=8132200&vkey=team1
-9000113.482,4194959.73,729,1234,BB&T BALLPARK,324 S MINT ST,CHARLOTTE,NC,28202,NOT AVAILABLE,(704) 274-8300,SINGLE USE,OPEN,10200,MECKLENBURG,37119,USA,35.228374,-80.849395,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://bbtballparkcharlotte.com/
-9240815.61,4861447.326,730,1235,HUNTINGTON PARK,330 HUNTINGTON PARK LN,COLUMBUS,OH,43215,NOT AVAILABLE,(614) 462-5250,SINGLE USE,OPEN,10100,FRANKLIN,39049,USA,39.969061,-83.011659,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://huntingtonparkcolumbus.com/
-8783535.29,4299490.372,731,1236,DURHAM BULLS ATHLETIC PARK,409 BLACKWELL ST,DURHAM,NC,27701,NOT AVAILABLE,(919) 687-6500,SINGLE USE,OPEN,10000,DURHAM,37063,USA,35.99178,-78.90384,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20110817&content_id=23336674&sid=t234&vkey=team2
-9350056.417,4034288.45,732,1237,COOLRAY FIELD,2500 BUFORD DR NE,LAWRENCEVILLE,GA,30043,NOT AVAILABLE,(678) 277-0300,SINGLE USE,OPEN,10000,GWINNETT,13135,USA,34.04084961,-83.99298587,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20151015&content_id=154548818&fext=.jsp&sid=t431&vkey=
-9592233.542,4831822.291,733,1238,VICTORY FIELD,501 W MARYLAND ST,INDIANAPOLIS,IN,46225,NOT AVAILABLE,(317) 269-3545,SINGLE USE,OPEN,12230,MARION,18097,USA,39.7648,-86.1685,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.milb.com/indianapolis/ballpark/victory-field
-8399332.098,4957324.215,734,1239,COCA-COLA PARK,1050 IRONPIGS WAY,ALLENTOWN,PA,18109,NOT AVAILABLE,(610) 841-7447,SINGLE USE,OPEN,8089,LEHIGH,42077,USA,40.625945,-75.452484,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?sid=t1410&ymd=20101122&content_id=16171526&vkey=team1
-9545037.195,4615739.609,735,1240,LOUISVILLE SLUGGER FIELD,401 E MAIN ST,LOUISVILLE,KY,40202,NOT AVAILABLE,(502) 212-2287,SINGLE USE,OPEN,13131,JEFFERSON,21111,USA,38.256608,-85.744528,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?sid=t416&ymd=20051121&content_id=34685&vkey=team1
-8491305.041,4417189.49,736,1241,HARBOR PARK,150 PARK AVE,NORFOLK,VA,23510,NOT AVAILABLE,(757) 622-2222,SINGLE USE,OPEN,11856,NORFOLK,51710,USA,36.842597,-76.278691,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20081124&content_id=41067682&fext=.jsp&vkey=news_t568&sid=t568
-7944884.303,5142032.707,737,1242,MCCOY STADIUM,1 COLUMBUS AVE,PAWTUCKET,RI,2860,NOT AVAILABLE,(401) 724-7300,SINGLE USE,OPEN,10031,PROVIDENCE,44007,USA,41.87339,-71.37011,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?sid=t533&ymd=20080830&content_id=452367&vkey=team1
-8640662.067,5336064.577,738,1243,FRONTIER FIELD,333 PLYMOUTH AVE N,ROCHESTER,NY,14608,NOT AVAILABLE,(585) 262-2009,SINGLE USE,OPEN,13500,MONROE,36055,USA,43.158082,-77.620388,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.milb.com/rochester/ballpark/frontier-field
-8425087.818,5065663.336,739,1244,PNC FIELD,235 MONTAGE MOUNTAIN RD,MOOSIC,PA,18507,NOT AVAILABLE,(570) 969-2255,SINGLE USE,OPEN,10000,LACKAWANNA,42069,USA,41.36051148,-75.68385156,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20120820&content_id=37026190&sid=t531&vkey=team1
-8478690.205,5324004.193,740,1245,NBT BANK STADIUM,1 TEX SIMONE DR,SYRACUSE,NY,13208,NOT AVAILABLE,(315) 474-7833,SINGLE USE,OPEN,11071,ONONDAGA,36067,USA,43.079,-76.16537,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20060209&content_id=41111164&sid=t552&vkey=team1
-9299481.093,5108483.673,741,1246,FIFTH THIRD FIELD,406 WASHINGTON ST,TOLEDO,OH,43604,NOT AVAILABLE,(419) 725-4367,SINGLE USE,OPEN,8943,LUCAS,39095,USA,41.648585,-83.53866,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?sid=t512&ymd=20100219&content_id=8098256&vkey=team2
-11869900.01,4173374.816,742,1247,ISOTOPES PARK,1601 AVENIDA CESAR CHAVEZ SE,ALBUQUERQUE,NM,87106,NOT AVAILABLE,(505) 924-2255,SINGLE USE,OPEN,11124,BERNALILLO,35001,USA,35.06983,-106.629126,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.milb.com/albuquerque/ballpark/isotopes-park
-11656295.38,4706520.647,743,1248,SECURITY SERVICE FIELD,4385 TUTT BLVD,COLORADO SPRINGS,CO,80922,NOT AVAILABLE,(719) 597-1449,OTHER,OPEN,8500,EL PASO,8041,USA,38.894149,-104.710283,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?sid=t551&ymd=20060307&content_id=45629&vkey=team1
-11854695.64,3731732.784,744,1249,SOUTHWEST UNIVERSITY PARK,1 BALLPARK PLAZA,EL PASO,TX,79901,NOT AVAILABLE,(915) 533-2273,SINGLE USE,OPEN,7500,EL PASO,48141,USA,31.75912025,-106.4925428,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20140412&content_id=71857664&fext=.jsp&sid=t4904&vkey=team1
-13335033.49,4401837.423,745,1250,CHUKCHANSI PARK,1800 TULARE ST,FRESNO,CA,93721,NOT AVAILABLE,(559) 442-1047,SINGLE USE,OPEN,12500,FRESNO,6019,USA,36.73215,-119.790644,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20081119&content_id=41087602&fext=.jsp&vkey=news_t259&sid=t259
-10421288.46,5098290.985,746,1251,PRINCIPAL PARK,1 LINE DR,DES MOINES,IA,50309,NOT AVAILABLE,(515) 243-6111,SINGLE USE,OPEN,11500,POLK,19153,USA,41.58013,-93.616027,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20130312&content_id=42629938&fext=.jsp&sid=t451&vkey=
-12816200.84,4325390.138,747,1252,CASHMAN FIELD,850 LAS VEGAS BLVD N,LAS VEGAS,NV,89101,NOT AVAILABLE,(702) 943-7200,SINGLE USE,OPEN,9334,CLARK,32003,USA,36.179802,-115.129891,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20171201&content_id=41074946&sid=t400&vkey=team1
-10024243.19,4183320.466,748,1253,AUTOZONE PARK,200 UNION AVE,MEMPHIS,TN,38103,NOT AVAILABLE,(901) 721-6050,SINGLE USE,OPEN,10000,SHELBY,47157,USA,35.14292047,-90.0493087,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20051130&content_id=41120622&sid=t235&vkey=team1
-9660830.95,4324398.447,749,1254,FIRST TENNESSEE PARK,19 JR GILLIAM WAY,NASHVILLE,TN,37219,NOT AVAILABLE,(615) 690-4487,SINGLE USE,OPEN,10459,DAVIDSON,47037,USA,36.172611,-86.784721,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20100201&content_id=8006298&sid=t556&vkey=team3
-10040986.01,3500397.644,750,1255,SHRINE ON AIRLINE,6000 AIRLINE DR,METAIRIE,LA,70003,NOT AVAILABLE,(504) 734-5155,SINGLE USE,OPEN,10000,JEFFERSON,22051,USA,29.975474,-90.199712,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20070123&content_id=41061428&fext=.jsp&vkey=news_t588&sid=t588
-10854534.01,4227261.236,751,1256,CHICKASAW BRICKTOWN BALLPARK,2 S MICKEY MANTLE DR,OKLAHOMA CITY,OK,73104,NOT AVAILABLE,(405) 218-1000,SINGLE USE,OPEN,13066,OKLAHOMA,40109,USA,35.465055,-97.507938,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?ymd=20090701&content_id=5639560&fext=.jsp&sid=t238&vkey=team1
-10698539.44,5034743.195,752,1257,WERNER PARK,12356 BALLPARK WAY,PAPILLION,NE,68046,NOT AVAILABLE,(402) 738-5100,SINGLE USE,OPEN,9023,SARPY,31153,USA,41.1517,-96.106615,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.milb.com/omaha/ballpark/werner-park
-13336994.05,4797674.327,753,1258,ACES BALLPARK,250 EVANS AVE,RENO,NV,89501,NOT AVAILABLE,(775) 334-4700,SINGLE USE,OPEN,9013,WASHOE,32031,USA,39.5286,-119.808256,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.milb.com/content/page.jsp?sid=t2310&ymd=20110128&content_id=16524368&vkey=team1
