city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Schnecksville,Schnecksville,PA,Pennsylvania,42077,Lehigh,40.6693,-75.6116
Fairchild AFB,Fairchild AFB,WA,Washington,53063,Spokane,47.6186,-117.6484
Mackinaw,Mackinaw,IL,Illinois,17179,Tazewell,40.5342,-89.3551
Dade City North,Dade City North,FL,Florida,12101,Pasco,28.3838,-82.1943
Nicholls,Nicholls,GA,Georgia,13069,Coffee,31.5191,-82.6386
Waterloo,Waterloo,WI,Wisconsin,55055,Jefferson,43.1835,-88.9898
Lake Holm,Lake Holm,WA,Washington,53033,King,47.2986,-122.1335
Blennerhassett,Blennerhassett,WV,West Virginia,54107,Wood,39.2562,-81.6316
Kingwood,Kingwood,WV,West Virginia,54077,Preston,39.4719,-79.6822
Inwood,Inwood,WV,West Virginia,54003,Berkeley,39.3538,-78.0552
Blackstone,Blackstone,VA,Virginia,51135,Nottoway,37.0821,-78.0029
Hardwick,Hardwick,GA,Georgia,13009,Baldwin,33.0523,-83.244
Lake California,Lake California,CA,California,6103,Tehama,40.3608,-122.2102
Pottsgrove,Pottsgrove,PA,Pennsylvania,42091,Montgomery,40.2644,-75.6093
Sherwood,Sherwood,OH,Ohio,39061,Hamilton,39.0853,-84.3608
Collinsville,Collinsville,CT,Connecticut,9003,Hartford,41.819,-72.922
Pottsville,Pottsville,AR,Arkansas,5115,Pope,35.2314,-93.0652
Carthage,Carthage,TN,Tennessee,47159,Smith,36.2566,-85.943
Hemlock Farms,Hemlock Farms,PA,Pennsylvania,42103,Pike,41.3157,-75.0515
Upland,Upland,PA,Pennsylvania,42045,Delaware,39.8562,-75.3795
Bajadero,Bajadero,PR,Puerto Rico,72013,Arecibo,18.4235,-66.677
Bainbridge,Bainbridge,OH,Ohio,39055,Geauga,41.3944,-81.3366
Laurel Lake,Laurel Lake,NJ,New Jersey,34011,Cumberland,39.3265,-75.0306
Kamas,Kamas,UT,Utah,49043,Summit,40.6499,-111.2723
Winchester,Winchester,CA,California,6065,Riverside,33.7146,-117.0775
Barron,Barron,WI,Wisconsin,55005,Barron,45.4015,-91.8476
Story City,Story City,IA,Iowa,19169,Story,42.1866,-93.5864
Graniteville,Graniteville,SC,South Carolina,45003,Aiken,33.5646,-81.8079
Desert Edge,Desert Edge,CA,California,6065,Riverside,33.9223,-116.4401
Sharpsburg,Sharpsburg,PA,Pennsylvania,42003,Allegheny,40.494,-79.9251
Cherryvale,Cherryvale,SC,South Carolina,45085,Sumter,33.9543,-80.4609
Chattahoochee Hills,Chattahoochee Hills,GA,Georgia,13121,Fulton,33.5695,-84.7441
Chandler,Chandler,IN,Indiana,18173,Warrick,38.0368,-87.3747
Ellsworth,Ellsworth,WI,Wisconsin,55093,Pierce,44.7364,-92.4806
Alamo,Alamo,GA,Georgia,13309,Wheeler,32.1469,-82.7798
South Nyack,South Nyack,NY,New York,36087,Rockland,41.0798,-73.9127
Fulton,Fulton,IL,Illinois,17195,Whiteside,41.865,-90.1593
Port Ewen,Port Ewen,NY,New York,36111,Ulster,41.9048,-73.9776
Salem Heights,Salem Heights,OH,Ohio,39061,Hamilton,39.0658,-84.384
New Baden,New Baden,IL,Illinois,17027,Clinton,38.5368,-89.7071
Edcouch,Edcouch,TX,Texas,48215,Hidalgo,26.2937,-97.9631
Patillas,Patillas,PR,Puerto Rico,72109,Patillas,18.0069,-66.0134
Chesnee,Chesnee,SC,South Carolina,45083,Spartanburg,35.1459,-81.8627
Pleasant Gap,Pleasant Gap,PA,Pennsylvania,42027,Centre,40.8673,-77.7439
Islandia,Islandia,NY,New York,36103,Suffolk,40.8068,-73.1711
Etna,Etna,PA,Pennsylvania,42003,Allegheny,40.4975,-79.9476
Waialua,Waialua,HI,Hawaii,15003,Honolulu,21.566,-158.1198
Ponce Inlet,Ponce Inlet,FL,Florida,12127,Volusia,29.0927,-80.9473
Lake Junaluska,Lake Junaluska,NC,North Carolina,37087,Haywood,35.5305,-82.9749
Taylor Creek,Taylor Creek,OH,Ohio,39061,Hamilton,39.2364,-84.6796
Wellsville,Wellsville,OH,Ohio,39029,Columbiana,40.6042,-80.655
Stanhope,Stanhope,NJ,New Jersey,34037,Sussex,40.9141,-74.7027
Greensboro,Greensboro,GA,Georgia,13133,Greene,33.5678,-83.1878
Goshen,Goshen,CA,California,6107,Tulare,36.3518,-119.421
Moreland Hills,Moreland Hills,OH,Ohio,39035,Cuyahoga,41.4422,-81.4294
Manistique,Manistique,MI,Michigan,26153,Schoolcraft,45.9591,-86.2507
Spring City,Spring City,PA,Pennsylvania,42029,Chester,40.1768,-75.5466
Santo Domingo,Santo Domingo,PR,Puerto Rico,72111,Peñuelas,18.0722,-66.7458
Elma Center,Elma Center,NY,New York,36029,Erie,42.8282,-78.6342
Long Prairie,Long Prairie,MN,Minnesota,27153,Todd,45.9775,-94.8629
Haviland,Haviland,NY,New York,36027,Dutchess,41.7682,-73.9007
Winnsboro,Winnsboro,TX,Texas,48499,Wood,32.9557,-95.2909
Shark River Hills,Shark River Hills,NJ,New Jersey,34025,Monmouth,40.1923,-74.0463
Plainview,Plainview,MN,Minnesota,27157,Wabasha,44.1648,-92.1697
Paloma Creek,Paloma Creek,TX,Texas,48121,Denton,33.2253,-96.9371
Melbourne Beach,Melbourne Beach,FL,Florida,12009,Brevard,28.0668,-80.561
Balcones Heights,Balcones Heights,TX,Texas,48029,Bexar,29.49,-98.5503
Haughton,Haughton,LA,Louisiana,22015,Bossier,32.5271,-93.5042
Grantville,Grantville,GA,Georgia,13077,Coweta,33.2371,-84.8293
El Verano,El Verano,CA,California,6097,Sonoma,38.2975,-122.4915
Cloverdale,Cloverdale,VA,Virginia,51023,Botetourt,37.3566,-79.9055
Pretty Bayou,Pretty Bayou,FL,Florida,12005,Bay,30.1976,-85.6975
Littleton Common,Littleton Common,MA,Massachusetts,25017,Middlesex,42.5352,-71.4727
Hillsboro,Hillsboro,MO,Missouri,29099,Jefferson,38.233,-90.5671
Newbern,Newbern,TN,Tennessee,47045,Dyer,36.1169,-89.2713
Cuba,Cuba,MO,Missouri,29055,Crawford,38.0671,-91.4057
Pagedale,Pagedale,MO,Missouri,29189,St. Louis,38.6802,-90.308
Lindsborg,Lindsborg,KS,Kansas,20113,McPherson,38.5773,-97.6738
Orange,Orange,OH,Ohio,39035,Cuyahoga,41.4415,-81.4743
Carthage,Carthage,NY,New York,36045,Jefferson,43.9837,-75.6021
Citrus City,Citrus City,TX,Texas,48215,Hidalgo,26.3281,-98.3923
Springdale,Springdale,PA,Pennsylvania,42003,Allegheny,40.5409,-79.782
Medina,Medina,WA,Washington,53033,King,47.6273,-122.2427
Blue Ridge,Blue Ridge,VA,Virginia,51023,Botetourt,37.3783,-79.8206
West Lake Hills,West Lake Hills,TX,Texas,48453,Travis,30.292,-97.8083
Seacliff,Seacliff,CA,California,6087,Santa Cruz,36.977,-121.9176
Pendleton,Pendleton,SC,South Carolina,45007,Anderson,34.6454,-82.7821
Ohioville,Ohioville,PA,Pennsylvania,42007,Beaver,40.6872,-80.4783
West Point,West Point,NE,Nebraska,31039,Cuming,41.8378,-96.7062
Lincoln Park,Lincoln Park,CO,Colorado,8043,Fremont,38.4255,-105.2132
Lakeland,Lakeland,GA,Georgia,13173,Lanier,31.041,-83.0748
Mount Oliver,Mount Oliver,PA,Pennsylvania,42003,Allegheny,40.4113,-79.9856
Ainaloa,Ainaloa,HI,Hawaii,15001,Hawaii,19.5214,-154.9944
Tybee Island,Tybee Island,GA,Georgia,13051,Chatham,32.01,-80.8527
Essexville,Essexville,MI,Michigan,26017,Bay,43.6123,-83.8423
Pine Grove,Pine Grove,PA,Pennsylvania,42107,Schuylkill,40.5534,-76.386
Lagrange,Lagrange,IN,Indiana,18087,LaGrange,41.6481,-85.4181
Sonterra,Sonterra,TX,Texas,48491,Williamson,30.8081,-97.5953
Grand Point,Grand Point,LA,Louisiana,22093,St. James,30.0451,-90.7488
Summersville,Summersville,WV,West Virginia,54067,Nicholas,38.2865,-80.841
West End-Cobb Town,West End-Cobb Town,AL,Alabama,1015,Calhoun,33.6526,-85.8742
Dundee,Dundee,OR,Oregon,41071,Yamhill,45.2759,-123.0072
Grand Saline,Grand Saline,TX,Texas,48467,Van Zandt,32.6776,-95.7114
Howards Grove,Howards Grove,WI,Wisconsin,55117,Sheboygan,43.8261,-87.8232
Esparto,Esparto,CA,California,6113,Yolo,38.6934,-122.0241
Jones Creek,Jones Creek,TX,Texas,48039,Brazoria,28.9752,-95.4714
Montrose,Montrose,NY,New York,36119,Westchester,41.2455,-73.9376
White Pine,White Pine,TN,Tennessee,47089,Jefferson,36.1087,-83.297
Marysville,Marysville,KS,Kansas,20117,Marshall,39.8431,-96.6386
Hahnville,Hahnville,LA,Louisiana,22089,St. Charles,29.9641,-90.4141
Agua Dulce,Agua Dulce,TX,Texas,48141,El Paso,31.6549,-106.1369
Baldwyn,Baldwyn,MS,Mississippi,28081,Lee,34.5071,-88.6416
Mauriceville,Mauriceville,TX,Texas,48361,Orange,30.2187,-93.8758
Blissfield,Blissfield,MI,Michigan,26091,Lenawee,41.8311,-83.8635
Crockett,Crockett,CA,California,6013,Contra Costa,38.0519,-122.2201
Carrollton,Carrollton,OH,Ohio,39019,Carroll,40.5788,-81.0907
North Wales,North Wales,PA,Pennsylvania,42091,Montgomery,40.2111,-75.2744
Somerville,Somerville,TN,Tennessee,47047,Fayette,35.2352,-89.3869
Rural Hall,Rural Hall,NC,North Carolina,37067,Forsyth,36.2251,-80.2973
Hilliard,Hilliard,FL,Florida,12089,Nassau,30.6865,-81.9212
Leisuretowne,Leisuretowne,NJ,New Jersey,34005,Burlington,39.8987,-74.7052
Pomona,Pomona,NY,New York,36087,Rockland,41.1892,-74.0543
Denver,Denver,NC,North Carolina,37109,Lincoln,35.5344,-81.034
Livingston,Livingston,AL,Alabama,1119,Sumter,32.5982,-88.1891
Sugar Creek,Sugar Creek,MO,Missouri,29095,Jackson,39.1421,-94.4018
Lordstown,Lordstown,OH,Ohio,39155,Trumbull,41.1684,-80.859
Cambrian Park,Cambrian Park,CA,California,6085,Santa Clara,37.2563,-121.9287
Philippi,Philippi,WV,West Virginia,54001,Barbour,39.1487,-80.0418
Spencer,Spencer,NC,North Carolina,37159,Rowan,35.6989,-80.4248
West Point,West Point,VA,Virginia,51101,King William,37.5519,-76.8017
Chickamauga,Chickamauga,GA,Georgia,13295,Walker,34.8753,-85.2886
Spearman,Spearman,TX,Texas,48195,Hansford,36.1983,-101.1944
West Wyomissing,West Wyomissing,PA,Pennsylvania,42011,Berks,40.3221,-75.9953
Berwyn Heights,Berwyn Heights,MD,Maryland,24033,Prince George's,38.9929,-76.9131
Water Valley,Water Valley,MS,Mississippi,28161,Yalobusha,34.1622,-89.6301
Newburgh,Newburgh,IN,Indiana,18173,Warrick,37.9494,-87.4053
Myerstown,Myerstown,PA,Pennsylvania,42075,Lebanon,40.3722,-76.3055
Nesquehoning,Nesquehoning,PA,Pennsylvania,42025,Carbon,40.8659,-75.8322
North Shore,North Shore,VA,Virginia,51067,Franklin,37.0778,-79.6518
Bad Axe,Bad Axe,MI,Michigan,26063,Huron,43.8036,-82.9981
Williams,Williams,AZ,Arizona,4005,Coconino,35.2476,-112.1833
Annetta,Annetta,TX,Texas,48367,Parker,32.6938,-97.6581
Cabán,Caban,PR,Puerto Rico,72005,Aguadilla,18.4448,-67.1357
Franklin,Franklin,MI,Michigan,26125,Oakland,42.5187,-83.303
Dawsonville,Dawsonville,GA,Georgia,13085,Dawson,34.4362,-84.125
Four Bridges,Four Bridges,OH,Ohio,39017,Butler,39.3828,-84.3542
Kotzebue,Kotzebue,AK,Alaska,2188,Northwest Arctic,66.8766,-162.5231
Grangeville,Grangeville,ID,Idaho,16049,Idaho,45.926,-116.1225
Sleepy Hollow,Sleepy Hollow,IL,Illinois,17089,Kane,42.0913,-88.3137
Cottonwood,Cottonwood,CA,California,6089,Shasta,40.3904,-122.2861
Yerington,Yerington,NV,Nevada,32019,Lyon,38.9554,-119.1101
Uniontown,Uniontown,OH,Ohio,39151,Stark,40.9736,-81.4045
Moulton,Moulton,AL,Alabama,1079,Lawrence,34.4843,-87.2831
Monmouth Beach,Monmouth Beach,NJ,New Jersey,34025,Monmouth,40.3364,-73.9863
Locust,Locust,NC,North Carolina,37167,Stanly,35.2687,-80.4368
Tipton,Tipton,CA,California,6107,Tulare,36.0585,-119.313
Bay Pines,Bay Pines,FL,Florida,12103,Pinellas,27.8139,-82.7747
Garnett,Garnett,KS,Kansas,20003,Anderson,38.2845,-95.2408
Kemmerer,Kemmerer,WY,Wyoming,56023,Lincoln,41.7761,-110.5555
Vinton,Vinton,LA,Louisiana,22019,Calcasieu,30.1957,-93.5818
Greenbriar,Greenbriar,FL,Florida,12103,Pinellas,28.0112,-82.7523
Iowa Colony,Iowa Colony,TX,Texas,48039,Brazoria,29.4405,-95.4168
Hauula,Hauula,HI,Hawaii,15003,Honolulu,21.6111,-157.9118
Verona,Verona,MS,Mississippi,28081,Lee,34.1907,-88.7203
Wimberley,Wimberley,TX,Texas,48209,Hays,29.9849,-98.0906
Enochville,Enochville,NC,North Carolina,37159,Rowan,35.5205,-80.6646
Port Angeles East,Port Angeles East,WA,Washington,53009,Clallam,48.1041,-123.3695
Russell,Russell,KY,Kentucky,21089,Greenup,38.5116,-82.6996
Norris,Norris,TN,Tennessee,47001,Anderson,36.2136,-84.0629
Eielson AFB,Eielson AFB,AK,Alaska,2090,Fairbanks North Star,64.6741,-147.0605
Silt,Silt,CO,Colorado,8045,Garfield,39.5483,-107.6532
Wellsboro,Wellsboro,PA,Pennsylvania,42117,Tioga,41.7459,-77.3031
Welsh,Welsh,LA,Louisiana,22053,Jefferson Davis,30.2355,-92.8135
Bedford Hills,Bedford Hills,NY,New York,36119,Westchester,41.2362,-73.6959
Linwood,Linwood,PA,Pennsylvania,42045,Delaware,39.8244,-75.4244
Wewoka,Wewoka,OK,Oklahoma,40133,Seminole,35.1441,-96.4967
West Orange,West Orange,TX,Texas,48361,Orange,30.0791,-93.7598
Tipton,Tipton,IA,Iowa,19031,Cedar,41.7701,-91.1283
Mount Morris,Mount Morris,IL,Illinois,17141,Ogle,42.0484,-89.4293
Sharpes,Sharpes,FL,Florida,12009,Brevard,28.4368,-80.7555
Hinton,Hinton,OK,Oklahoma,40015,Caddo,35.4793,-98.359
Port Hadlock-Irondale,Port Hadlock-Irondale,WA,Washington,53031,Jefferson,48.0316,-122.789
Rush City,Rush City,MN,Minnesota,27025,Chisago,45.6875,-92.9654
Canterwood,Canterwood,WA,Washington,53053,Pierce,47.3766,-122.6022
Coquí,Coqui,PR,Puerto Rico,72123,Salinas,17.9793,-66.2255
Pistakee Highlands,Pistakee Highlands,IL,Illinois,17111,McHenry,42.4023,-88.2115
Watergate,Watergate,FL,Florida,12099,Palm Beach,26.3359,-80.2126
East Dundee,East Dundee,IL,Illinois,17089,Kane,42.0969,-88.2545
Fairfield,Fairfield,TX,Texas,48161,Freestone,31.7184,-96.1697
Coplay,Coplay,PA,Pennsylvania,42077,Lehigh,40.671,-75.4961
Warm Springs,Warm Springs,OR,Oregon,41031,Jefferson,44.7669,-121.2899
West Portsmouth,West Portsmouth,OH,Ohio,39145,Scioto,38.7622,-83.0416
Three Rivers,Three Rivers,OR,Oregon,41017,Deschutes,43.8366,-121.4646
Orchard City,Orchard City,CO,Colorado,8029,Delta,38.8144,-107.9705
New York Mills,New York Mills,NY,New York,36065,Oneida,43.1007,-75.2932
Warrior,Warrior,AL,Alabama,1073,Jefferson,33.8153,-86.8153
Wanakah,Wanakah,NY,New York,36029,Erie,42.7434,-78.9028
Holton,Holton,KS,Kansas,20085,Jackson,39.4699,-95.7319
Lowesville,Lowesville,NC,North Carolina,37109,Lincoln,35.4193,-80.9999
Algona,Algona,WA,Washington,53033,King,47.2819,-122.2504
Louisiana,Louisiana,MO,Missouri,29163,Pike,39.4413,-91.0626
Steeleville,Steeleville,IL,Illinois,17157,Randolph,38.0084,-89.6624
Wareham Center,Wareham Center,MA,Massachusetts,25023,Plymouth,41.751,-70.7198
Mingo Junction,Mingo Junction,OH,Ohio,39081,Jefferson,40.3244,-80.6174
Colfax,Colfax,CA,California,6061,Placer,39.0938,-120.9533
Williston,Williston,FL,Florida,12075,Levy,29.3734,-82.4578
Central Park,Central Park,WA,Washington,53027,Grays Harbor,46.9705,-123.7018
Cumberland,Cumberland,KY,Kentucky,21095,Harlan,36.9824,-82.9919
Bandon,Bandon,OR,Oregon,41011,Coos,43.1141,-124.4157
El Cerro,El Cerro,NM,New Mexico,35061,Valencia,34.7807,-106.6956
Hoopa,Hoopa,CA,California,6023,Humboldt,41.0802,-123.6972
Millersburg,Millersburg,OH,Ohio,39075,Holmes,40.5534,-81.9171
Cutchogue,Cutchogue,NY,New York,36103,Suffolk,41.0167,-72.4872
Springdale,Springdale,MD,Maryland,24033,Prince George's,38.9383,-76.8423
Port Washington North,Port Washington North,NY,New York,36059,Nassau,40.8434,-73.7014
Ingram,Ingram,PA,Pennsylvania,42003,Allegheny,40.4449,-80.0684
Lake Panasoffkee,Lake Panasoffkee,FL,Florida,12119,Sumter,28.7878,-82.1318
Mannford,Mannford,OK,Oklahoma,40037,Creek,36.1298,-96.3348
Bethel Acres,Bethel Acres,OK,Oklahoma,40125,Pottawatomie,35.3048,-97.037
Walkerton,Walkerton,IN,Indiana,18141,St. Joseph,41.4656,-86.4825
San Antonio Heights,San Antonio Heights,CA,California,6071,San Bernardino,34.1571,-117.6592
Springtown,Springtown,TX,Texas,48367,Parker,32.9693,-97.6803
Bamberg,Bamberg,SC,South Carolina,45009,Bamberg,33.2995,-81.0323
Athens,Athens,PA,Pennsylvania,42015,Bradford,41.9515,-76.5186
Lake Orion,Lake Orion,MI,Michigan,26125,Oakland,42.7827,-83.2455
Burgettstown,Burgettstown,PA,Pennsylvania,42125,Washington,40.3813,-80.3926
Chattanooga Valley,Chattanooga Valley,GA,Georgia,13295,Walker,34.9241,-85.3431
Glenville,Glenville,WV,West Virginia,54021,Gilmer,38.9379,-80.8339
Capitanejo,Capitanejo,PR,Puerto Rico,72075,Juana Díaz,18.0132,-66.5359
Tallapoosa,Tallapoosa,GA,Georgia,13143,Haralson,33.7335,-85.2859
Beaver,Beaver,UT,Utah,49001,Beaver,38.2759,-112.6383
Superior,Superior,AZ,Arizona,4021,Pinal,33.2851,-111.1109
Malabar,Malabar,FL,Florida,12009,Brevard,27.9885,-80.5781
Georgetown,Georgetown,IL,Illinois,17183,Vermilion,39.9774,-87.6354
South Hempstead,South Hempstead,NY,New York,36059,Nassau,40.6814,-73.6233
Lutcher,Lutcher,LA,Louisiana,22093,St. James,30.0646,-90.7124
Elgin,Elgin,OK,Oklahoma,40031,Comanche,34.7848,-98.301
Terra Bella,Terra Bella,CA,California,6107,Tulare,35.9567,-119.0328
Waynesville,Waynesville,OH,Ohio,39165,Warren,39.5329,-84.0903
Sparta,Sparta,GA,Georgia,13141,Hancock,33.2767,-82.9704
Chandler,Chandler,TX,Texas,48213,Henderson,32.3065,-95.4781
Laguna Vista,Laguna Vista,TX,Texas,48061,Cameron,26.1075,-97.2967
North Middletown,North Middletown,NJ,New Jersey,34025,Monmouth,40.439,-74.1187
Jackson,Jackson,MN,Minnesota,27063,Jackson,43.6288,-94.9886
Angwin,Angwin,CA,California,6055,Napa,38.5776,-122.4513
Macungie,Macungie,PA,Pennsylvania,42077,Lehigh,40.5165,-75.5545
Loma Rica,Loma Rica,CA,California,6115,Yuba,39.3204,-121.4038
Colonial Heights,Colonial Heights,TN,Tennessee,47163,Sullivan,36.4852,-82.507
Acushnet Center,Acushnet Center,MA,Massachusetts,25005,Bristol,41.685,-70.9065
Frisco,Frisco,CO,Colorado,8117,Summit,39.5792,-106.0916
Hideaway,Hideaway,TX,Texas,48423,Smith,32.489,-95.4578
Red Oaks Mill,Red Oaks Mill,NY,New York,36027,Dutchess,41.6522,-73.8746
Union City,Union City,PA,Pennsylvania,42049,Erie,41.897,-79.8437
Saddle River,Saddle River,NJ,New Jersey,34003,Bergen,41.0273,-74.0956
San Saba,San Saba,TX,Texas,48411,San Saba,31.1965,-98.7244
Breckenridge,Breckenridge,MN,Minnesota,27167,Wilkin,46.2662,-96.585
Ingalls Park,Ingalls Park,IL,Illinois,17197,Will,41.5203,-88.0346
Pickens,Pickens,SC,South Carolina,45077,Pickens,34.8857,-82.7103
Underwood-Petersville,Underwood-Petersville,AL,Alabama,1077,Lauderdale,34.877,-87.6975
Salmon,Salmon,ID,Idaho,16059,Lemhi,45.1743,-113.8948
Jones,Jones,OK,Oklahoma,40109,Oklahoma,35.5662,-97.2901
Cold Spring,Cold Spring,NY,New York,36079,Putnam,41.4191,-73.9545
Tunkhannock,Tunkhannock,PA,Pennsylvania,42131,Wyoming,41.5413,-75.9483
Morada,Morada,CA,California,6077,San Joaquin,38.0386,-121.2456
Madison,Madison,OH,Ohio,39085,Lake,41.7722,-81.053
Zellwood,Zellwood,FL,Florida,12095,Orange,28.7301,-81.5915
Parowan,Parowan,UT,Utah,49021,Iron,37.8326,-112.8296
Williamsburg,Williamsburg,IA,Iowa,19095,Iowa,41.6683,-92.0103
Greentown,Greentown,IN,Indiana,18067,Howard,40.4766,-85.9623
Hidden Springs,Hidden Springs,ID,Idaho,16001,Ada,43.7198,-116.2512
Amesti,Amesti,CA,California,6087,Santa Cruz,36.9583,-121.7805
East Richmond Heights,East Richmond Heights,CA,California,6013,Contra Costa,37.945,-122.314
Oak Ridge North,Oak Ridge North,TX,Texas,48339,Montgomery,30.157,-95.4421
Cadiz,Cadiz,OH,Ohio,39067,Harrison,40.2644,-80.9981
West Union,West Union,OH,Ohio,39001,Adams,38.7917,-83.5441
North Brooksville,North Brooksville,FL,Florida,12053,Hernando,28.5731,-82.3745
El Cenizo,El Cenizo,TX,Texas,48479,Webb,27.3318,-99.5028
South Eliot,South Eliot,ME,Maine,23031,York,43.1287,-70.7952
Early,Early,TX,Texas,48049,Brown,31.745,-98.9375
Monte Grande,Monte Grande,PR,Puerto Rico,72023,Cabo Rojo,18.0895,-67.1201
Weaverville,Weaverville,CA,California,6105,Trinity,40.7488,-122.9274
Pitcairn,Pitcairn,PA,Pennsylvania,42003,Allegheny,40.4079,-79.7765
Kings Bay Base,Kings Bay Base,GA,Georgia,13039,Camden,30.7985,-81.5628
Galena,Galena,IL,Illinois,17085,Jo Daviess,42.4218,-90.4293
Rockwood,Rockwood,MI,Michigan,26163,Wayne,42.0705,-83.243
Ladysmith,Ladysmith,WI,Wisconsin,55107,Rusk,45.4606,-91.0972
Boscobel,Boscobel,WI,Wisconsin,55043,Grant,43.1435,-90.6951
Dakota Dunes,Dakota Dunes,SD,South Dakota,46127,Union,42.4919,-96.4867
South Blooming Grove,South Blooming Grove,NY,New York,36071,Orange,41.3735,-74.179
Newton,Newton,MS,Mississippi,28101,Newton,32.3296,-89.1534
Delta,Delta,OH,Ohio,39051,Fulton,41.5753,-84.0084
Liberty,Liberty,SC,South Carolina,45077,Pickens,34.7904,-82.6962
Wynantskill,Wynantskill,NY,New York,36083,Rensselaer,42.6881,-73.6467
Lucedale,Lucedale,MS,Mississippi,28039,George,30.9312,-88.5959
Walbridge,Walbridge,OH,Ohio,39173,Wood,41.5864,-83.4929
Haskell,Haskell,TX,Texas,48207,Haskell,33.1597,-99.732
Moose Lake,Moose Lake,MN,Minnesota,27017,Carlton,46.4445,-92.7634
Minden,Minden,NV,Nevada,32005,Douglas,38.9609,-119.7688
Meadowdale,Meadowdale,WA,Washington,53061,Snohomish,47.8583,-122.3159
Tierras Nuevas Poniente,Tierras Nuevas Poniente,PR,Puerto Rico,72091,Manatí,18.4614,-66.4891
Homestead,Homestead,PA,Pennsylvania,42003,Allegheny,40.4074,-79.9097
Soperton,Soperton,GA,Georgia,13283,Treutlen,32.3782,-82.5944
High Bridge,High Bridge,WA,Washington,53061,Snohomish,47.7968,-122.0281
Nevada City,Nevada City,CA,California,6057,Nevada,39.2607,-121.0231
Lebanon,Lebanon,VA,Virginia,51167,Russell,36.8993,-82.0777
Pine City,Pine City,MN,Minnesota,27115,Pine,45.8367,-92.9683
Eleele,Eleele,HI,Hawaii,15007,Kauai,21.9088,-159.5801
Lake Success,Lake Success,NY,New York,36059,Nassau,40.768,-73.7089
Reamstown,Reamstown,PA,Pennsylvania,42071,Lancaster,40.2113,-76.118
Pleasant Valley,Pleasant Valley,WV,West Virginia,54049,Marion,39.4505,-80.1552
Zillah,Zillah,WA,Washington,53077,Yakima,46.4084,-120.2725
Blanchard,Blanchard,LA,Louisiana,22017,Caddo,32.609,-93.8842
Granville,Granville,WV,West Virginia,54061,Monongalia,39.6471,-79.9974
Tomahawk,Tomahawk,WI,Wisconsin,55069,Lincoln,45.4746,-89.7228
Burlington,Burlington,CO,Colorado,8063,Kit Carson,39.3041,-102.2714
Salunga,Salunga,PA,Pennsylvania,42071,Lancaster,40.0929,-76.4279
Beulah,Beulah,ND,North Dakota,38057,Mercer,47.2665,-101.7733
Nokomis,Nokomis,IL,Illinois,17135,Montgomery,39.3001,-89.2854
Orchidlands Estates,Orchidlands Estates,HI,Hawaii,15001,Hawaii,19.557,-155.0142
Versailles,Versailles,OH,Ohio,39037,Darke,40.2225,-84.4832
Centerville,Centerville,PA,Pennsylvania,42125,Washington,40.03,-79.9632
Sheridan,Sheridan,IN,Indiana,18057,Hamilton,40.132,-86.2197
Landis,Landis,NC,North Carolina,37159,Rowan,35.5484,-80.6116
Cottondale,Cottondale,AL,Alabama,1125,Tuscaloosa,33.1922,-87.4544
Petersburg,Petersburg,AK,Alaska,2195,Petersburg Borough,56.7566,-132.8727
Brackenridge,Brackenridge,PA,Pennsylvania,42003,Allegheny,40.6079,-79.7411
Denmark,Denmark,SC,South Carolina,45009,Bamberg,33.3152,-81.1366
Bicknell,Bicknell,IN,Indiana,18083,Knox,38.7743,-87.3078
Okemah,Okemah,OK,Oklahoma,40107,Okfuskee,35.4297,-96.3005
Hamburg,Hamburg,NJ,New Jersey,34037,Sussex,41.1485,-74.5736
Netcong,Netcong,NJ,New Jersey,34027,Morris,40.8985,-74.7019
Yorkville,Yorkville,WI,Wisconsin,55101,Racine,42.7155,-88.0097
Heron Bay,Heron Bay,GA,Georgia,13151,Henry,33.3393,-84.1922
Avondale Estates,Avondale Estates,GA,Georgia,13089,DeKalb,33.7699,-84.2648
